latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
49.17491,-76.14397,326.27,1.43,1.18,2023-06-23,0209,T,64,6.1NRT,297.05,38.23,N
49.17123,-76.16264,328.33,1.44,1.19,2023-06-23,0209,T,36,6.1NRT,296.98,36.73,N
49.16751,-76.1814,320.33,1.44,1.19,2023-06-23,0209,T,0,6.1NRT,295.04,23.89,N
49.1068,-76.48598,301.64,1.49,1.21,2023-06-23,0209,T,23,6.1NRT,290.43,8.08,N
49.32089,-75.44569,312.6,1.33,1.14,2023-06-23,0209,T,43,6.1NRT,293.46,15.87,N
49.19237,-76.11131,314.57,1.43,1.18,2023-06-23,0209,T,89,6.1NRT,293.88,21.1,N
49.18871,-76.12997,332.26,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,298.06,52.89,N
49.18501,-76.14874,336.45,1.43,1.18,2023-06-23,0209,T,85,6.1NRT,298.88,59.62,N
49.18133,-76.16745,325.1,1.44,1.19,2023-06-23,0209,T,48,6.1NRT,296.15,33.88,N
49.17765,-76.18611,321.73,1.44,1.19,2023-06-23,0209,T,56,6.1NRT,295.06,28.5,N
49.28029,-75.71455,310.95,1.37,1.16,2023-06-23,0209,T,44,6.1NRT,291.98,15.08,N
49.27686,-75.73244,315.02,1.37,1.16,2023-06-23,0209,T,72,6.1NRT,292.25,19.82,N
49.20609,-76.09748,303.62,1.42,1.18,2023-06-23,0209,T,56,6.1NRT,292.92,8.69,N
49.20244,-76.11613,325.67,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,296.2,39.99,N
49.1988,-76.13475,333.98,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,297.52,55.22,N
49.19511,-76.15352,331.87,1.43,1.18,2023-06-23,0209,T,99,6.1NRT,297.09,49.59,N
49.29019,-75.71915,320.48,1.37,1.16,2023-06-23,0209,T,86,6.1NRT,292.93,27.25,N
49.28677,-75.73699,340.9,1.37,1.16,2023-06-23,0209,T,100,6.1NRT,294.41,68.79,N
49.28333,-75.75499,317.29,1.37,1.16,2023-06-23,0209,T,87,6.1NRT,293.26,22.52,N
49.2198,-76.08365,322.09,1.42,1.18,2023-06-23,0209,T,100,6.1NRT,294.43,32.08,N
49.21617,-76.10224,362.37,1.42,1.18,2023-06-23,0209,T,100,6.1NRT,299.54,155.54,N
49.21252,-76.1209,343.8,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,296.66,83.79,N
49.20521,-76.15831,322.05,1.43,1.18,2023-06-23,0209,T,76,6.1NRT,295.4,30.59,N
49.20155,-76.17699,319.16,1.44,1.19,2023-06-23,0209,T,39,6.1NRT,295.4,24.72,N
49.19789,-76.19571,315.63,1.44,1.19,2023-06-23,0209,T,23,6.1NRT,294.57,18.86,N
49.19421,-76.21445,321.69,1.44,1.19,2023-06-23,0209,T,67,6.1NRT,295.65,27.56,N
49.18679,-76.25225,317.03,1.45,1.19,2023-06-23,0209,T,34,6.1NRT,294.89,19.27,N
49.18306,-76.27119,320.72,1.45,1.19,2023-06-23,0209,T,100,6.1NRT,295.4,27.33,N
49.28695,-75.72398,327.56,1.37,1.16,2023-06-23,0209,T,100,6.1NRT,294.39,38.65,N
49.28345,-75.7418,324.14,1.37,1.16,2023-06-23,0209,T,100,6.1NRT,294.05,31.85,N
49.27992,-75.75979,309.69,1.37,1.16,2023-06-23,0209,T,46,6.1NRT,292.28,13.18,N
49.21489,-76.08768,311.04,1.42,1.18,2023-06-23,0209,T,82,6.1NRT,293.32,15.52,N
49.21117,-76.10625,333.17,1.42,1.18,2023-06-23,0209,T,100,6.1NRT,297.22,53.43,N
49.20744,-76.12487,327.8,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,296.42,41.97,N
49.2037,-76.14352,324.17,1.43,1.18,2023-06-23,0209,T,95,6.1NRT,295.75,34.07,N
49.19995,-76.16219,323.06,1.43,1.18,2023-06-23,0209,T,86,6.1NRT,295.42,31.57,N
49.19246,-76.19944,321.98,1.44,1.19,2023-06-23,0209,T,78,6.1NRT,295.69,29.13,N
49.18868,-76.21819,317.75,1.44,1.19,2023-06-23,0209,T,55,6.1NRT,294.62,21.63,N
49.18107,-76.25593,315.54,1.45,1.19,2023-06-23,0209,T,53,6.1NRT,294.96,19.25,N
49.32448,-75.58681,308.34,1.35,1.15,2023-06-23,0209,T,30,6.1NRT,292.23,10.88,N
49.29337,-75.74638,341.25,1.37,1.16,2023-06-23,0209,T,100,6.1NRT,295.13,68.9,N
49.28984,-75.76436,327.29,1.37,1.16,2023-06-23,0209,T,100,6.1NRT,292.68,38.7,N
49.22865,-76.0739,328.13,1.42,1.18,2023-06-23,0209,T,100,6.1NRT,294.28,42.64,N
49.22495,-76.09248,349.62,1.42,1.18,2023-06-23,0209,T,100,6.1NRT,297.56,101.6,N
49.22124,-76.11103,364.85,1.42,1.18,2023-06-23,0209,T,100,6.1NRT,297.5,165.62,N
49.21753,-76.12962,327.59,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,295.22,40.47,N
49.21379,-76.14828,313.62,1.43,1.18,2023-06-23,0209,T,41,6.1NRT,294.97,17.2,N
49.21006,-76.16691,327.04,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,297.2,38.99,N
49.20632,-76.18556,322.35,1.44,1.19,2023-06-23,0209,T,100,6.1NRT,295.91,30.36,N
49.20258,-76.20425,319.78,1.44,1.19,2023-06-23,0209,T,87,6.1NRT,295.41,25.79,N
49.19881,-76.22298,326.95,1.44,1.19,2023-06-23,0209,T,100,6.1NRT,296.52,37.86,N
49.19503,-76.24182,323.14,1.45,1.19,2023-06-23,0209,T,100,6.1NRT,295.04,30.2,N
49.19122,-76.26072,322.56,1.45,1.19,2023-06-23,0209,T,100,6.1NRT,294.98,30.83,N
49.18743,-76.27953,321.31,1.45,1.19,2023-06-23,0209,T,100,6.1NRT,296.1,29.01,N
49.18364,-76.29836,307.15,1.46,1.19,2023-06-23,0209,T,28,6.1NRT,293.15,11.57,N
49.30326,-75.75099,333.6,1.37,1.16,2023-06-23,0209,T,100,6.1NRT,291.89,51.59,N
49.29976,-75.76895,310.43,1.37,1.16,2023-06-23,0209,T,72,6.1NRT,290.7,14.58,N
49.2387,-76.07866,326.83,1.42,1.18,2023-06-23,0209,T,100,6.1NRT,294.26,40.71,N
49.22763,-76.13429,341.14,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,299,73.32,N
49.2239,-76.15298,336.65,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,299.41,60.14,N
49.22017,-76.17163,331.95,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,297.7,48.52,N
49.21645,-76.19028,318.11,1.44,1.19,2023-06-23,0209,T,96,6.1NRT,294.99,22.48,N
49.21272,-76.20892,321.7,1.44,1.19,2023-06-23,0209,T,100,6.1NRT,295.9,28.87,N
49.20895,-76.22773,334.02,1.44,1.19,2023-06-23,0209,T,100,6.1NRT,298.18,54.5,N
49.20516,-76.24664,328.15,1.45,1.19,2023-06-23,0209,T,100,6.1NRT,297.17,40.85,N
49.20136,-76.26556,322.01,1.45,1.19,2023-06-23,0209,T,100,6.1NRT,296.45,29.24,N
49.19762,-76.28418,332.22,1.45,1.19,2023-06-23,0209,T,100,6.1NRT,297.29,51.72,N
49.19382,-76.30308,323.28,1.46,1.19,2023-06-23,0209,T,100,6.1NRT,293.65,34.85,N
49.41045,-75.24933,306.44,1.3,1.13,2023-06-23,0209,T,68,6.1NRT,289.27,11.8,N
49.24876,-76.08338,307.96,1.42,1.18,2023-06-23,0209,T,73,6.1NRT,293.66,12.16,N
49.24508,-76.10193,328.11,1.42,1.18,2023-06-23,0209,T,100,6.1NRT,294.73,42.56,N
49.24139,-76.1205,327.63,1.42,1.18,2023-06-23,0209,T,100,6.1NRT,295.16,40.32,N
49.23771,-76.13904,340.33,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,298.11,70.02,N
49.23401,-76.15765,342.38,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,298.48,75.85,N
49.23029,-76.17634,348.73,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,298.23,96.31,N
49.22655,-76.19507,356.75,1.44,1.19,2023-06-23,0209,T,100,6.1NRT,298.05,127.45,N
49.22284,-76.21371,358.5,1.44,1.19,2023-06-23,0209,T,100,6.1NRT,298.6,136.09,N
49.21907,-76.2326,343.28,1.44,1.19,2023-06-23,0209,T,100,6.1NRT,298.42,80.71,N
49.21529,-76.25148,340.33,1.45,1.19,2023-06-23,0209,T,100,6.1NRT,297.33,71.43,N
49.21152,-76.27032,320.1,1.45,1.19,2023-06-23,0209,T,99,6.1NRT,294.17,27.55,N
49.36414,-75.54764,303,1.34,1.15,2023-06-23,0209,T,33,6.1NRT,291.46,7.33,N
49.35739,-75.58272,317.15,1.34,1.15,2023-06-23,0209,T,95,6.1NRT,293.22,21.24,N
49.354,-75.60035,308.92,1.35,1.15,2023-06-23,0209,T,18,6.1NRT,292.66,10.71,N
49.35061,-75.6179,344.74,1.35,1.15,2023-06-23,0209,T,100,6.1NRT,299.34,76.94,N
49.34719,-75.63563,323.66,1.35,1.15,2023-06-23,0209,T,79,6.1NRT,294.77,30.03,N
49.25883,-76.08807,317.6,1.42,1.18,2023-06-23,0209,T,95,6.1NRT,293.99,23.55,N
49.25515,-76.10667,330.97,1.42,1.18,2023-06-23,0209,T,100,6.1NRT,295.53,47.32,N
49.25147,-76.12526,326.95,1.42,1.18,2023-06-23,0209,T,100,6.1NRT,295.35,37.82,N
49.2478,-76.14375,324.7,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,295.04,34.02,N
49.24412,-76.16234,377.72,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,298.43,239.77,N
49.24039,-76.18111,404.88,1.43,1.18,2023-06-23,0209,T,100,6.1NRT,302.72,475.95,N
49.23666,-76.19989,413.46,1.44,1.19,2023-06-23,0209,T,100,6.1NRT,304.9,579.12,N
49.23293,-76.21864,371.93,1.44,1.19,2023-06-23,0209,T,100,6.1NRT,299.45,205.26,N
49.22919,-76.23744,377.23,1.44,1.19,2023-06-23,0209,T,100,6.1NRT,298.86,240.24,N
49.22542,-76.25632,323.69,1.45,1.19,2023-06-23,0209,T,100,6.1NRT,293.45,34.06,N
49.18741,-76.44601,318.59,1.48,1.2,2023-06-23,0209,T,97,6.1NRT,294.63,27.51,N
49.18349,-76.46544,307.46,1.48,1.2,2023-06-23,0209,T,53,6.1NRT,292.96,12.34,N
49.1796,-76.48475,312.98,1.48,1.2,2023-06-23,0209,T,86,6.1NRT,293.27,20.19,N
49.76117,-73.40965,303.78,1.11,1.05,2023-06-23,0209,T,57,6.1NRT,290.61,6.85,N
49.36044,-75.6225,324.29,1.35,1.15,2023-06-23,0209,T,85,6.1NRT,293.6,31.24,N
49.25421,-76.16712,305.1,1.43,1.18,2023-06-23,0209,T,37,6.1NRT,293.03,8.7,N
49.2505,-76.18587,312.94,1.43,1.18,2023-06-23,0209,T,80,6.1NRT,292.61,16.93,N
49.24678,-76.2046,311.98,1.44,1.19,2023-06-23,0209,T,63,6.1NRT,292.31,15.55,N
49.24306,-76.22338,306.05,1.44,1.19,2023-06-23,0209,T,54,6.1NRT,291.52,9.94,N
49.23931,-76.24228,302.39,1.44,1.19,2023-06-23,0209,T,21,6.1NRT,291.1,6.84,N
49.20532,-76.41261,309.45,1.47,1.2,2023-06-23,0209,T,46,6.1NRT,293.82,14.91,N
49.2015,-76.43166,316.33,1.47,1.2,2023-06-23,0209,T,62,6.1NRT,294.83,22.63,N
49.19763,-76.45097,317.23,1.48,1.2,2023-06-23,0209,T,30,6.1NRT,294.83,21.9,N
49.19374,-76.47033,331.24,1.48,1.2,2023-06-23,0209,T,100,6.1NRT,295.42,49.71,N
49.18985,-76.48968,315.49,1.48,1.2,2023-06-23,0209,T,55,6.1NRT,292.56,20.7,N
49.77274,-73.39864,335.13,1.11,1.05,2023-06-23,0209,T,100,6.1NRT,294.01,41.83,N
49.77025,-73.4133,321.81,1.11,1.05,2023-06-23,0209,T,100,6.1NRT,292.09,22.71,N
49.21932,-76.39855,312.89,1.47,1.2,2023-06-23,0209,T,37,6.1NRT,294.36,18.03,N
49.21549,-76.4177,319.7,1.47,1.2,2023-06-23,0209,T,90,6.1NRT,294.92,27.66,N
49.20784,-76.45595,317.74,1.48,1.2,2023-06-23,0209,T,51,6.1NRT,292.87,22.1,N
49.20397,-76.47526,314.38,1.48,1.2,2023-06-23,0209,T,22,6.1NRT,291.17,17.24,N
49.2333,-76.38444,325.72,1.46,1.2,2023-06-23,0209,T,100,6.1NRT,294.22,40.14,N
49.22951,-76.40348,333.73,1.47,1.2,2023-06-23,0209,T,100,6.1NRT,296.04,57,N
49.2257,-76.42259,317.27,1.47,1.2,2023-06-23,0209,T,95,6.1NRT,292.57,23.67,N
49.20649,-76.51877,309.39,1.49,1.2,2023-06-23,0209,T,60,6.1NRT,293.9,13.8,N
49.23971,-76.40836,317.23,1.47,1.2,2023-06-23,0209,T,95,6.1NRT,292.33,24.78,N
49.22057,-76.50457,316.53,1.48,1.2,2023-06-23,0209,T,39,6.1NRT,294.61,20.68,N
49.21673,-76.5238,325.32,1.49,1.2,2023-06-23,0209,T,100,6.1NRT,296.1,37.52,N
49.17747,-76.71947,318.14,1.52,1.22,2023-06-23,0209,T,96,6.1NRT,296.04,27.5,N
49.17352,-76.7391,340.01,1.53,1.22,2023-06-23,0209,T,100,6.1NRT,298.77,78.3,N
49.16941,-76.75942,313.89,1.53,1.22,2023-06-23,0209,T,88,6.1NRT,294.69,20.4,N
49.23845,-76.47109,320.07,1.48,1.2,2023-06-23,0209,T,100,6.1NRT,294.18,26.86,N
49.2346,-76.49046,317.5,1.48,1.2,2023-06-23,0209,T,64,6.1NRT,294.69,21.63,N
49.23079,-76.50964,335.13,1.48,1.2,2023-06-23,0209,T,100,6.1NRT,294.5,57.99,N
49.22696,-76.52888,339.76,1.49,1.2,2023-06-23,0209,T,100,6.1NRT,293.14,71.65,N
49.19174,-76.70505,311.89,1.52,1.22,2023-06-23,0209,T,84,6.1NRT,295.09,18.43,N
49.18776,-76.72485,307.58,1.52,1.22,2023-06-23,0209,T,72,6.1NRT,293.86,12.83,N
49.22418,-76.5118,342.55,1.48,1.2,2023-06-23,0209,T,100,6.1NRT,296.73,79.26,N
49.22027,-76.53094,330,1.49,1.2,2023-06-23,0209,T,100,6.1NRT,294.74,46.1,N
49.18014,-76.7262,328.01,1.52,1.22,2023-06-23,0209,T,100,6.1NRT,297.08,46.92,N
49.17606,-76.74596,326.16,1.53,1.22,2023-06-23,0209,T,100,6.1NRT,296.95,43.07,N
49.24617,-76.45898,314.7,1.47,1.2,2023-06-23,0209,T,90,6.1NRT,293.89,20.29,N
49.24225,-76.4783,323.08,1.48,1.2,2023-06-23,0209,T,100,6.1NRT,294.83,33.11,N
49.23836,-76.49741,317.37,1.48,1.2,2023-06-23,0209,T,95,6.1NRT,293.58,23.51,N
49.19452,-76.7117,311.85,1.52,1.22,2023-06-23,0209,T,83,6.1NRT,294.59,17.98,N
49.2564,-76.46387,303.44,1.47,1.2,2023-06-23,0209,T,55,6.1NRT,292,7.66,N
49.24473,-76.52139,312.55,1.48,1.2,2023-06-23,0209,T,52,6.1NRT,291.69,15.08,N
49.24077,-76.54089,311.27,1.49,1.2,2023-06-23,0209,T,34,6.1NRT,293.43,13.75,N
49.23684,-76.56023,320.16,1.49,1.21,2023-06-23,0209,T,98,6.1NRT,294.77,27.64,N
49.20486,-76.71671,312.18,1.52,1.22,2023-06-23,0209,T,83,6.1NRT,294.29,18.5,N
49.25495,-76.52648,330.09,1.48,1.2,2023-06-23,0209,T,100,6.1NRT,291.51,46.58,N
49.251,-76.54598,317.79,1.49,1.2,2023-06-23,0209,T,96,6.1NRT,292.4,23.25,N
49.23128,-76.64303,336.02,1.5,1.21,2023-06-23,0209,T,100,6.1NRT,297.25,66.47,N
49.22729,-76.66256,338.26,1.51,1.21,2023-06-23,0209,T,100,6.1NRT,297.56,72.07,N
49.22329,-76.68221,312.61,1.51,1.21,2023-06-23,0209,T,85,6.1NRT,296.27,19.18,N
49.24557,-76.62837,323.96,1.5,1.21,2023-06-23,0209,T,100,6.1NRT,299.77,36.77,N
49.24159,-76.64796,336.06,1.5,1.21,2023-06-23,0209,T,100,6.1NRT,301.29,65.41,N
49.2376,-76.66759,329.44,1.51,1.21,2023-06-23,0209,T,100,6.1NRT,298.89,48.22,N
49.23361,-76.68723,330.69,1.51,1.21,2023-06-23,0209,T,100,6.1NRT,299.72,51.91,N
49.22959,-76.70695,315.97,1.51,1.21,2023-06-23,0209,T,92,6.1NRT,295.16,23.78,N
49.48332,-75.47487,300.83,1.32,1.14,2023-06-23,0209,T,29,6.1NRT,290.51,6.94,N
49.48005,-75.49204,305.67,1.32,1.14,2023-06-23,0209,T,65,6.1NRT,292.02,10.89,N
49.27151,-76.55586,392.17,1.49,1.2,2023-06-23,0209,T,100,6.1NRT,303.83,371.97,N
49.26761,-76.57521,394.58,1.49,1.21,2023-06-23,0209,T,100,6.1NRT,304.92,395.46,N
49.26371,-76.59451,316.5,1.49,1.21,2023-06-23,0209,T,84,6.1NRT,296.85,21.68,N
49.2598,-76.61391,316.35,1.5,1.21,2023-06-23,0209,T,93,6.1NRT,296.97,21.85,N
49.25586,-76.63336,325.15,1.5,1.21,2023-06-23,0209,T,100,6.1NRT,298.92,38.73,N
49.25193,-76.65279,345.27,1.5,1.21,2023-06-23,0209,T,100,6.1NRT,304.82,93.83,N
49.24793,-76.67255,337.92,1.51,1.21,2023-06-23,0209,T,100,6.1NRT,302.4,71.42,N
49.24394,-76.69222,327.99,1.51,1.21,2023-06-23,0209,T,100,6.1NRT,297.95,46.28,N
49.28182,-76.56055,338.81,1.49,1.2,2023-06-23,0209,T,100,6.1NRT,294.93,72.02,N
49.27792,-76.57996,376.52,1.49,1.21,2023-06-23,0209,T,100,6.1NRT,301.33,248.08,N
49.27401,-76.5994,355.63,1.49,1.21,2023-06-23,0209,T,100,6.1NRT,298.98,132.31,N
49.27008,-76.61889,321.56,1.5,1.21,2023-06-23,0209,T,100,6.1NRT,296.82,32.01,N
49.26615,-76.63839,319.51,1.5,1.21,2023-06-23,0209,T,99,6.1NRT,296.76,29.23,N
49.26221,-76.65791,341.66,1.5,1.21,2023-06-23,0209,T,100,6.1NRT,297.91,82.68,N
49.25825,-76.67752,327.46,1.51,1.21,2023-06-23,0209,T,100,6.1NRT,296.94,45.71,N
49.22423,-76.90129,306.5,1.55,1.23,2023-06-23,0209,T,23,6.1NRT,294.12,12.08,N
49.23877,-76.88615,310.97,1.54,1.22,2023-06-23,0209,T,73,6.1NRT,294.01,17.53,N
49.23468,-76.90627,307.31,1.55,1.23,2023-06-23,0209,T,48,6.1NRT,291.78,12.67,N
49.24921,-76.89113,308.6,1.54,1.22,2023-06-23,0209,T,55,6.1NRT,292.6,14.58,N
49.24075,-76.89356,318.29,1.54,1.22,2023-06-23,0209,T,97,6.1NRT,294.82,29.14,N
49.297,-76.89873,307.67,1.54,1.22,2023-06-23,0209,T,57,6.1NRT,293.86,14.28,N
49.30743,-76.90372,316.82,1.54,1.22,2023-06-23,0209,T,94,6.1NRT,295.62,26.69,N
49.32598,-76.86875,310.83,1.53,1.22,2023-06-23,0209,T,81,6.1NRT,294.31,18.37,N
49.32191,-76.88877,332.74,1.54,1.22,2023-06-23,0209,T,100,6.1NRT,296.2,59.44,N
49.31782,-76.90891,321.1,1.54,1.22,2023-06-23,0209,T,100,6.1NRT,293.32,33.94,N
49.95583,-73.59785,307.39,1.12,1.05,2023-06-23,0209,T,18,6.1NRT,289.43,8.96,N
49.95329,-73.61277,307.82,1.12,1.05,2023-06-23,0209,T,25,6.1NRT,290.56,9.35,N
49.96337,-73.59063,304.57,1.11,1.05,2023-06-23,0209,T,61,6.1NRT,289.77,7.92,N
49.95562,-73.63549,303,1.12,1.05,2023-06-23,0209,T,53,6.1NRT,290.88,7,N
49.38025,-76.90075,323.97,1.53,1.22,2023-06-23,0209,T,100,6.1NRT,296.93,40.52,N
49.41885,-76.7673,339.03,1.51,1.21,2023-06-23,0209,T,100,6.1NRT,294.64,75.34,N
49.39874,-76.86614,326.02,1.53,1.22,2023-06-23,0209,T,60,6.1NRT,298.41,39.51,N
49.39469,-76.88598,325.19,1.53,1.22,2023-06-23,0209,T,49,6.1NRT,297.5,36.65,N
49.39064,-76.90578,320.14,1.53,1.22,2023-06-23,0209,T,0,6.1NRT,297.73,27.6,N
49.38662,-76.92543,337.61,1.54,1.22,2023-06-23,0209,T,100,6.1NRT,300.8,69.89,N
49.38251,-76.9455,329.72,1.54,1.22,2023-06-23,0209,T,100,6.1NRT,298.14,50.5,N
49.41316,-76.85126,325.61,1.52,1.22,2023-06-23,0209,T,91,6.1NRT,297.72,39.48,N
49.40508,-76.891,323.06,1.53,1.22,2023-06-23,0209,T,73,6.1NRT,296.7,28.31,N
49.39695,-76.93087,315.83,1.54,1.22,2023-06-23,0209,T,13,6.1NRT,295.42,19.51,N
49.39287,-76.95085,313.58,1.54,1.22,2023-06-23,0209,T,52,6.1NRT,293.94,18.42,N
49.43157,-76.81651,338.48,1.51,1.21,2023-06-23,0209,T,100,6.1NRT,297,75.03,N
49.42755,-76.83637,331.55,1.52,1.22,2023-06-23,0209,T,100,6.1NRT,298.21,53.44,N
49.43793,-76.84125,311.81,1.52,1.22,2023-06-23,0209,T,43,6.1NRT,293.39,17.47,N
49.43391,-76.86115,337.42,1.52,1.22,2023-06-23,0209,T,100,6.1NRT,296.47,70.14,N
49.44062,-76.84882,315.35,1.52,1.22,2023-06-23,0209,T,64,6.1NRT,293.15,21.72,N
49.43648,-76.86883,328.53,1.52,1.22,2023-06-23,0209,T,97,6.1NRT,294.51,45.56,N
49.43036,-76.95358,316.05,1.54,1.22,2023-06-23,0209,T,54,6.1NRT,292.18,21.4,N
49.47969,-76.8247,307.51,1.51,1.21,2023-06-23,0209,T,11,6.1NRT,294.02,11.8,N
49.47564,-76.8445,308.84,1.51,1.21,2023-06-23,0209,T,76,6.1NRT,293.51,14.66,N
49.49801,-76.7905,307.07,1.5,1.21,2023-06-23,0209,T,49,6.1NRT,294.89,12.46,N
49.46377,-77.01387,313.75,1.54,1.22,2023-06-23,0209,T,52,6.1NRT,293.74,19.46,N
49.44715,-77.09468,315.07,1.56,1.23,2023-06-23,0209,T,90,6.1NRT,293.75,23.65,N
49.44271,-77.22849,304.26,1.58,1.24,2023-06-23,0209,T,28,6.1NRT,294.09,9.94,N
49.43845,-77.24917,325.92,1.58,1.24,2023-06-23,0209,T,100,6.1NRT,297.14,44.87,N
49.43415,-77.26998,319.98,1.59,1.24,2023-06-23,0209,T,92,6.1NRT,296.31,31.27,N
49.42985,-77.29081,312.98,1.59,1.24,2023-06-23,0209,T,44,6.1NRT,294.29,19.19,N
49.5033,-77.0612,308.51,1.55,1.23,2023-06-23,0209,T,7,6.1NRT,292.12,13.87,N
49.52213,-77.02578,319.41,1.54,1.22,2023-06-23,0209,T,39,6.1NRT,296.28,26.98,N
49.53664,-77.01101,320.61,1.54,1.22,2023-06-23,0209,T,44,6.1NRT,297.22,28.32,N
49.53245,-77.0313,318.93,1.54,1.22,2023-06-23,0209,T,45,6.1NRT,295.63,25.15,N
49.58349,-76.83784,304.1,1.5,1.21,2023-06-23,0209,T,58,6.1NRT,292.55,9.62,N
49.57949,-76.85745,322.98,1.51,1.21,2023-06-23,0209,T,100,6.1NRT,294.34,36.44,N
49.55119,-76.99586,320.72,1.53,1.22,2023-06-23,0209,T,47,6.1NRT,296.97,28.8,N
49.54704,-77.01608,322.63,1.54,1.22,2023-06-23,0209,T,45,6.1NRT,296.55,30.95,N
49.54287,-77.03634,314.48,1.54,1.22,2023-06-23,0209,T,38,6.1NRT,294.6,17.22,N
49.57788,-76.92113,311.26,1.52,1.22,2023-06-23,0209,T,40,6.1NRT,295.1,14.6,N
49.56569,-76.98085,321.75,1.53,1.22,2023-06-23,0209,T,78,6.1NRT,298.06,30.11,N
49.5616,-77.00086,325.62,1.53,1.22,2023-06-23,0209,T,64,6.1NRT,298.12,35.98,N
49.65111,-76.61425,315.69,1.46,1.2,2023-06-23,0209,T,79,6.1NRT,294.88,22.51,N
49.57615,-76.98548,321.74,1.53,1.22,2023-06-23,0209,T,64,6.1NRT,297.58,30.71,N
49.56372,-77.04639,321.11,1.54,1.22,2023-06-23,0209,T,28,6.1NRT,295.34,27.81,N
49.66128,-76.61926,387.02,1.46,1.2,2023-06-23,0209,T,100,6.1NRT,302.05,318.97,N
49.65746,-76.63845,370.88,1.47,1.2,2023-06-23,0209,T,100,6.1NRT,301.93,206.52,N
49.6536,-76.65774,339.07,1.47,1.2,2023-06-23,0209,T,100,6.1NRT,296.22,69.64,N
49.64972,-76.67717,316.78,1.47,1.2,2023-06-23,0209,T,30,6.1NRT,293.76,23.02,N
49.58653,-76.99058,330.09,1.53,1.22,2023-06-23,0209,T,66,6.1NRT,298.66,44.69,N
49.57413,-77.05152,320.6,1.54,1.22,2023-06-23,0209,T,39,6.1NRT,295.08,28.88,N
49.56998,-77.07185,320.38,1.54,1.22,2023-06-23,0209,T,67,6.1NRT,292.79,30.56,N
49.05742,-79.44036,304.91,2.07,1.4,2023-06-23,0209,T,62,6.1NRT,293.35,17.53,N
49.67908,-76.58591,306.9,1.46,1.19,2023-06-23,0209,T,70,6.1NRT,295.04,12.31,N
49.59678,-76.99629,333.13,1.53,1.22,2023-06-23,0209,T,100,6.1NRT,296.79,54.33,N
49.59273,-77.01624,348.53,1.53,1.22,2023-06-23,0209,T,100,6.1NRT,297.67,103.24,N
49.58862,-77.03654,326.94,1.54,1.22,2023-06-23,0209,T,94,6.1NRT,292.86,43.76,N
49.68926,-76.59074,313.07,1.46,1.19,2023-06-23,0209,T,27,6.1NRT,295.37,17.86,N
49.67019,-76.68692,319.82,1.47,1.2,2023-06-23,0209,T,39,6.1NRT,295.69,23,N
49.68323,-76.59442,317.23,1.46,1.19,2023-06-23,0209,T,44,6.1NRT,296.57,23.38,N
49.6676,-76.6712,318.57,1.47,1.2,2023-06-23,0209,T,30,6.1NRT,296.17,19.72,N
49.66371,-76.69029,318.14,1.47,1.2,2023-06-23,0209,T,30,6.1NRT,295.24,20.3,N
49.59913,-77.00397,328.27,1.53,1.22,2023-06-23,0209,T,95,6.1NRT,295.06,43.32,N
49.59499,-77.02393,326.87,1.53,1.22,2023-06-23,0209,T,50,6.1NRT,292.95,40.39,N
49.05917,-79.44781,306.74,2.07,1.4,2023-06-23,0209,T,46,6.1NRT,293.55,18.8,N
49.69342,-76.59927,313.78,1.46,1.19,2023-06-23,0209,T,78,6.1NRT,294.96,19.65,N
49.70358,-76.60422,317.92,1.46,1.19,2023-06-23,0209,T,96,6.1NRT,296.78,26.34,N
49.67623,-76.73916,320.92,1.48,1.2,2023-06-23,0209,T,100,6.1NRT,295.7,29.58,N
49.67225,-76.75867,326.34,1.48,1.2,2023-06-23,0209,T,100,6.1NRT,295.09,40.65,N
49.71372,-76.60931,311.26,1.46,1.19,2023-06-23,0209,T,74,6.1NRT,294.38,17.16,N
49.70987,-76.62843,318.91,1.46,1.19,2023-06-23,0209,T,84,6.1NRT,296.24,26.8,N
49.70602,-76.64751,318.82,1.46,1.2,2023-06-23,0209,T,20,6.1NRT,296.49,24.41,N
49.68647,-76.74411,308.77,1.48,1.2,2023-06-23,0209,T,32,6.1NRT,294.01,11.55,N
49.68251,-76.7636,314.85,1.48,1.2,2023-06-23,0209,T,90,6.1NRT,293.76,20.34,N
49.69342,-76.87682,331.91,1.5,1.21,2023-06-23,0209,T,100,6.1NRT,297.32,56.45,N
